from,to,distance
159111,120111,1970.5
120111,159112,1970.5
159112,120111,1970.5
120111,159651,1882.8
159651,120111,1882.8
120111,159652,1882.8
159652,120111,1882.8
120111,159711,1924.8
159711,120111,1924.8
120111,159712,1882.8
159712,120111,1882.8
120111,159713,1933.9
159713,120111,1933.9
120111,405021,423.7
405021,120111,423.7
120111,405022,423.7
405022,120111,423.7
120111,405031,416.1
405031,120111,416.1
120111,405032,416.1
405032,120111,416.1
120111,405041,362.3
405041,120111,362.3
120111,405051,362.3
405051,120111,362.3
120111,405071,432.1
405071,120111,432.1
120111,405081,432.1
405081,120111,432.1
120111,405082,432.1
405082,120111,432.1
120111,405091,437.8
405091,120111,437.8
120111,405101,437.8
405101,120111,437.8
120111,405111,437.8
405111,120111,437.8
120111,405421,362.3
405421,120111,362.3
120111,405651,408.0
405651,120111,408.0
120111,405661,408.0
405661,120111,408.0
120111,405681,362.3
405681,120111,362.3
120111,405711,362.3
405711,120111,362.3
120111,405712,362.3
405712,120111,362.3
120111,405721,362.3
405721,120111,362.3
120111,406011,926.5
406011,120111,926.5
120111,406021,926.5
406021,120111,926.5
120111,406022,926.5
406022,120111,926.5
120111,406081,1231.4
406081,120111,1231.4
120111,406082,1231.4
406082,120111,1231.4
120111,406091,1231.4
406091,120111,1231.4
120111,406101,1262.2
406101,120111,1262.2
120111,406121,1262.2
406121,120111,1262.2
120111,701021,2098.0
701021,120111,2098.0
120111,701051,2090.9
701051,120111,2090.9
120111,701052,2090.9
701052,120111,2090.9
120111,701111,2105.9
701111,120111,2105.9
120111,701112,2105.9
701112,120111,2105.9
120111,701113,2105.9
701113,120111,2105.9
120111,701121,2105.9
701121,120111,2105.9
120111,702011,1820.2
702011,120111,1820.2
120111,702031,1820.2
702031,120111,1820.2
120111,702041,1857.8
702041,120111,1857.8
120111,702051,1857.8
702051,120111,1857.8
120111,702052,1857.8
702052,120111,1857.8
120111,702111,1839.1
702111,120111,1839.1
120111,702112,1839.1
702112,120111,1839.1
120111,702121,1839.1
702121,120111,1839.1
120111,703021,2090.3
703021,120111,2090.3
120111,703022,2090.3
703022,120111,2090.3
120111,703031,2090.3
703031,120111,2090.3
120111,703051,2170.5
703051,120111,2170.5
120111,703052,2170.5
703052,120111,2170.5
120111,703081,2111.5
703081,120111,2111.5
120111,703082,2111.5
703082,120111,2111.5
120111,703091,2111.5
703091,120111,2111.5
120111,703111,2046.7
703111,120111,2046.7
120111,703112,2046.7
703112,120111,2046.7
120111,709011,1921.6
709011,120111,1921.6
120111,709021,1921.6
709021,120111,1921.6
120111,709051,1921.6
709051,120111,1921.6
120111,709052,1921.6
709052,120111,1921.6
120111,709061,1921.6
709061,120111,1921.6
120111,709081,1938.5
709081,120111,1938.5
120111,709082,1938.5
709082,120111,1938.5
120111,709083,1938.5
709083,120111,1938.5
120111,709101,1938.5
709101,120111,1938.5
120111,709111,1938.5
709111,120111,1938.5
120111,709112,1938.5
709112,120111,1938.5
120111,709121,1938.5
709121,120111,1938.5
120111,709651,1921.6
709651,120111,1921.6
120111,709652,1921.6
709652,120111,1921.6
120111,709661,1921.6
709661,120111,1921.6
120111,709711,1938.5
709711,120111,1938.5
120111,709712,1938.5
709712,120111,1938.5
120111,711021,1780.4
711021,120111,1780.4
120111,711022,1780.4
711022,120111,1780.4
120111,711051,1923.0
711051,120111,1923.0
120111,711052,1923.0
711052,120111,1923.0
120111,711053,1923.0
711053,120111,1923.0
120111,711081,1805.2
711081,120111,1805.2
120111,711082,1805.2
711082,120111,1805.2
120111,711111,1900.4
711111,120111,1900.4
120111,711112,1900.4
711112,120111,1900.4
120111,711113,1900.4
711113,120111,1900.4
120111,711181,1928.4
711181,120111,1928.4
120111,711182,1928.4
711182,120111,1928.4
120111,711191,1900.4
711191,120111,1900.4
120111,711651,1780.4
711651,120111,1780.4
120111,711652,1780.4
711652,120111,1780.4
120111,711653,1780.4
711653,120111,1780.4
120111,711661,1780.4
711661,120111,1780.4
120111,711681,1938.7
711681,120111,1938.7
120111,711682,1938.7
711682,120111,1938.7
120111,711711,1805.2
711711,120111,1805.2
120111,711712,1805.2
711712,120111,1805.2
120111,711713,1805.2
711713,120111,1805.2
120111,711721,1805.2
711721,120111,1805.2
120111,711751,1862.7
711751,120111,1862.7
120111,711752,1862.7
711752,120111,1862.7
120111,711753,1862.7
711753,120111,1862.7
120111,711754,1862.7
711754,120111,1862.7
120111,711801,1907.0
711801,120111,1907.0
120111,711811,1907.0
711811,120111,1907.0
120111,711812,1907.0
711812,120111,1907.0
120112,120112,0.0
120112,120113,0.0
120113,120112,0.0
120112,134021,719.7
134021,120112,719.7
120112,134031,719.7
134031,120112,719.7
120112,134041,702.3
134041,120112,702.3
120112,134051,702.3
134051,120112,702.3
120112,134081,702.3
134081,120112,702.3
120112,134111,719.7
134111,120112,719.7
120112,134112,719.7
134112,120112,719.7
120112,140031,1238.0
140031,120112,1238.0
120112,140041,1222.5
140041,120112,1222.5
120112,140051,1222.5
140051,120112,1222.5
120112,140111,1255.6
140111,120112,1255.6
120112,140121,1255.6
140121,120112,1255.6
120112,159051,1924.8
159051,120112,1924.8
120112,159052,1924.8
159052,120112,1924.8
120112,159082,1924.8
159082,120112,1924.8
120112,159111,1970.5
159111,120112,1970.5
120112,159112,1970.5
159112,120112,1970.5
120112,159651,1882.8
159651,120112,1882.8
120112,159652,1882.8
159652,120112,1882.8
120112,159711,1924.8
159711,120112,1924.8
120112,159712,1882.8
159712,120112,1882.8
120112,159713,1933.9
159713,120112,1933.9
120112,405021,423.7
405021,120112,423.7
120112,405022,423.7
405022,120112,423.7
120112,405031,416.1
405031,120112,416.1
120112,405032,416.1
405032,120112,416.1
120112,405041,362.3
405041,120112,362.3
120112,405051,362.3
405051,120112,362.3
120112,405071,432.1
405071,120112,432.1
120112,405081,432.1
405081,120112,432.1
120112,405082,432.1
405082,120112,432.1
120112,405091,437.8
405091,120112,437.8
120112,405101,437.8
405101,120112,437.8
120112,405111,437.8
405111,120112,437.8
120112,405421,362.3
405421,120112,362.3
120112,405651,408.0
405651,120112,408.0
120112,405661,408.0
405661,120112,408.0
120112,405681,362.3
405681,120112,362.3
120112,405711,362.3
405711,120112,362.3
120112,405712,362.3
405712,120112,362.3
120112,405721,362.3
405721,120112,362.3
120112,406011,926.5
406011,120112,926.5
120112,406021,926.5
406021,120112,926.5
120112,406022,926.5
406022,120112,926.5
120112,406081,1231.4
406081,120112,1231.4
120112,406082,1231.4
406082,120112,1231.4
120112,406091,1231.4
406091,120112,1231.4
120112,406101,1262.2
406101,120112,1262.2
120112,406121,1262.2
406121,120112,1262.2
120112,701021,2098.0
701021,120112,2098.0
120112,701051,2090.9
701051,120112,2090.9
120112,701052,2090.9
701052,120112,2090.9
120112,701111,2105.9
701111,120112,2105.9
120112,701112,2105.9
701112,120112,2105.9
120112,701113,2105.9
701113,120112,2105.9
120112,701121,2105.9
701121,120112,2105.9
120112,702011,1820.2
702011,120112,1820.2
120112,702031,1820.2
702031,120112,1820.2
120112,702041,1857.8
702041,120112,1857.8
120112,702051,1857.8
702051,120112,1857.8
120112,702052,1857.8
702052,120112,1857.8
120112,702111,1839.1
702111,120112,1839.1
120112,702112,1839.1
702112,120112,1839.1
120112,702121,1839.1
702121,120112,1839.1
120112,703021,2090.3
703021,120112,2090.3
120112,703022,2090.3
703022,120112,2090.3
120112,703031,2090.3
703031,120112,2090.3
120112,703051,2170.5
703051,120112,2170.5
120112,703052,2170.5
703052,120112,2170.5
120112,703081,2111.5
703081,120112,2111.5
120112,703082,2111.5
703082,120112,2111.5
120112,703091,2111.5
703091,120112,2111.5
120112,703111,2046.7
703111,120112,2046.7
120112,703112,2046.7
703112,120112,2046.7
120112,709011,1921.6
709011,120112,1921.6
120112,709021,1921.6
709021,120112,1921.6
120112,709051,1921.6
709051,120112,1921.6
120112,709052,1921.6
709052,120112,1921.6
120112,709061,1921.6
709061,120112,1921.6
120112,709081,1938.5
709081,120112,1938.5
120112,709082,1938.5
709082,120112,1938.5
120112,709083,1938.5
709083,120112,1938.5
120112,709101,1938.5
709101,120112,1938.5
120112,709111,1938.5
709111,120112,1938.5
120112,709112,1938.5
709112,120112,1938.5
120112,709121,1938.5
709121,120112,1938.5
120112,709651,1921.6
709651,120112,1921.6
120112,709652,1921.6
709652,120112,1921.6
120112,709661,1921.6
709661,120112,1921.6
120112,709711,1938.5
709711,120112,1938.5
120112,709712,1938.5
709712,120112,1938.5
120112,711021,1780.4
711021,120112,1780.4
120112,711022,1780.4
711022,120112,1780.4
120112,711051,1923.0
711051,120112,1923.0
120112,711052,1923.0
711052,120112,1923.0
120112,711053,1923.0
711053,120112,1923.0
120112,711081,1805.2
711081,120112,1805.2
120112,711082,1805.2
711082,120112,1805.2
120112,711111,1900.4
711111,120112,1900.4
120112,711112,1900.4
711112,120112,1900.4
120112,711113,1900.4
711113,120112,1900.4
120112,711181,1928.4
711181,120112,1928.4
120112,711182,1928.4
711182,120112,1928.4
120112,711191,1900.4
711191,120112,1900.4
120112,711651,1780.4
711651,120112,1780.4
120112,711652,1780.4
711652,120112,1780.4
120112,711653,1780.4
711653,120112,1780.4
120112,711661,1780.4
711661,120112,1780.4
120112,711681,1938.7
711681,120112,1938.7
120112,711682,1938.7
711682,120112,1938.7
120112,711711,1805.2
711711,120112,1805.2
120112,711712,1805.2
711712,120112,1805.2
120112,711713,1805.2
711713,120112,1805.2
120112,711721,1805.2
711721,120112,1805.2
120112,711751,1862.7
711751,120112,1862.7
120112,711752,1862.7
711752,120112,1862.7
120112,711753,1862.7
711753,120112,1862.7
120112,711754,1862.7
711754,120112,1862.7
120112,711801,1907.0
711801,120112,1907.0
120112,711811,1907.0
711811,120112,1907.0
120112,711812,1907.0
711812,120112,1907.0
120113,120113,0.0
120113,134021,719.7
134021,120113,719.7
120113,134031,719.7
134031,120113,719.7
120113,134041,702.3
134041,120113,702.3
120113,134051,702.3
134051,120113,702.3
120113,134081,702.3
134081,120113,702.3
120113,134111,719.7
134111,120113,719.7
120113,134112,719.7
134112,120113,719.7
120113,140031,1238.0
140031,120113,1238.0
120113,140041,1222.5
140041,120113,1222.5
120113,140051,1222.5
140051,120113,1222.5
120113,140111,1255.6
140111,120113,1255.6
120113,140121,1255.6
140121,120113,1255.6
120113,159051,1924.8
159051,120113,1924.8
120113,159052,1924.8
159052,120113,1924.8
120113,159082,1924.8
159082,120113,1924.8
120113,159111,1970.5
159111,120113,1970.5
120113,159112,1970.5
159112,120113,1970.5
120113,159651,1882.8
159651,120113,1882.8
120113,159652,1882.8
159652,120113,1882.8
120113,159711,1924.8
159711,120113,1924.8
120113,159712,1882.8
159712,120113,1882.8
120113,159713,1933.9
159713,120113,1933.9
120113,405021,423.7
405021,120113,423.7
120113,405022,423.7
405022,120113,423.7
120113,405031,416.1
405031,120113,416.1
120113,405032,416.1
405032,120113,416.1
120113,405041,362.3
405041,120113,362.3
120113,405051,362.3
405051,120113,362.3
120113,405071,432.1
405071,120113,432.1
120113,405081,432.1
405081,120113,432.1
120113,405082,432.1
405082,120113,432.1
120113,405091,437.8
405091,120113,437.8
120113,405101,437.8
405101,120113,437.8
120113,405111,437.8
405111,120113,437.8
120113,405421,362.3
405421,120113,362.3
120113,405651,408.0
405651,120113,408.0
120113,405661,408.0
405661,120113,408.0
120113,405681,362.3
405681,120113,362.3
120113,405711,362.3
405711,120113,362.3
120113,405712,362.3
405712,120113,362.3
120113,405721,362.3
405721,120113,362.3
120113,406011,926.5
406011,120113,926.5
120113,406021,926.5
406021,120113,926.5
120113,406022,926.5
406022,120113,926.5
120113,406081,1231.4
406081,120113,1231.4
120113,406082,1231.4
406082,120113,1231.4
120113,406091,1231.4
406091,120113,1231.4
120113,406101,1262.2
406101,120113,1262.2
120113,406121,1262.2
406121,120113,1262.2
120113,701021,2098.0
701021,120113,2098.0
120113,701051,2090.9
701051,120113,2090.9
120113,701052,2090.9
701052,120113,2090.9
120113,701111,2105.9
701111,120113,2105.9
120113,701112,2105.9
701112,120113,2105.9
120113,701113,2105.9
701113,120113,2105.9
120113,701121,2105.9
701121,120113,2105.9
120113,702011,1820.2
702011,120113,1820.2
120113,702031,1820.2
702031,120113,1820.2
120113,702041,1857.8
702041,120113,1857.8
120113,702051,1857.8
702051,120113,1857.8
120113,702052,1857.8
702052,120113,1857.8
120113,702111,1839.1
702111,120113,1839.1
120113,702112,1839.1
702112,120113,1839.1
120113,702121,1839.1
702121,120113,1839.1
120113,703021,2090.3
703021,120113,2090.3
120113,703022,2090.3
703022,120113,2090.3
120113,703031,2090.3
703031,120113,2090.3
120113,703051,2170.5
703051,120113,2170.5
120113,703052,2170.5
703052,120113,2170.5
120113,703081,2111.5
703081,120113,2111.5
120113,703082,2111.5
703082,120113,2111.5
120113,703091,2111.5
703091,120113,2111.5
120113,703111,2046.7
703111,120113,2046.7
120113,703112,2046.7
703112,120113,2046.7
120113,709011,1921.6
709011,120113,1921.6
120113,709021,1921.6
709021,120113,1921.6
120113,709051,1921.6
709051,120113,1921.6
120113,709052,1921.6
709052,120113,1921.6
120113,709061,1921.6
709061,120113,1921.6
120113,709081,1938.5
709081,120113,1938.5
120113,709082,1938.5
709082,120113,1938.5
120113,709083,1938.5
709083,120113,1938.5
120113,709101,1938.5
709101,120113,1938.5
120113,709111,1938.5
709111,120113,1938.5
120113,709112,1938.5
709112,120113,1938.5
120113,709121,1938.5
709121,120113,1938.5
120113,709651,1921.6
709651,120113,1921.6
120113,709652,1921.6
709652,120113,1921.6
120113,709661,1921.6
709661,120113,1921.6
120113,709711,1938.5
709711,120113,1938.5
120113,709712,1938.5
709712,120113,1938.5
120113,711021,1780.4
711021,120113,1780.4
120113,711022,1780.4
711022,120113,1780.4
120113,711051,1923.0
711051,120113,1923.0
120113,711052,1923.0
711052,120113,1923.0
120113,711053,1923.0
711053,120113,1923.0
120113,711081,1805.2
711081,120113,1805.2
120113,711082,1805.2
711082,120113,1805.2
120113,711111,1900.4
711111,120113,1900.4
120113,711112,1900.4
711112,120113,1900.4
120113,711113,1900.4
711113,120113,1900.4
120113,711181,1928.4
711181,120113,1928.4
120113,711182,1928.4
711182,120113,1928.4
120113,711191,1900.4
711191,120113,1900.4
120113,711651,1780.4
711651,120113,1780.4
120113,711652,1780.4
711652,120113,1780.4
120113,711653,1780.4
711653,120113,1780.4
120113,711661,1780.4
711661,120113,1780.4
120113,711681,1938.7
711681,120113,1938.7
120113,711682,1938.7
711682,120113,1938.7
120113,711711,1805.2
711711,120113,1805.2
120113,711712,1805.2
711712,120113,1805.2
120113,711713,1805.2
711713,120113,1805.2
120113,711721,1805.2
711721,120113,1805.2
120113,711751,1862.7
711751,120113,1862.7
120113,711752,1862.7
711752,120113,1862.7
120113,711753,1862.7
711753,120113,1862.7
120113,711754,1862.7
711754,120113,1862.7
120113,711801,1907.0
711801,120113,1907.0
120113,711811,1907.0
711811,120113,1907.0
120113,711812,1907.0
711812,120113,1907.0
134021,134021,0.0
134021,134031,0.0
134031,134021,0.0
134021,134041,13.8
134041,134021,13.8
134021,134051,13.8
134051,134021,13.8
134021,134081,13.8
134081,134021,13.8
134021,134111,0.0
134111,134021,0.0
134021,134112,0.0
134112,134021,0.0
134021,140031,549.5
140031,134021,549.5
134021,140041,534.0
140041,134021,534.0
134021,140051,534.0
140051,134021,534.0
134021,140111,567.1
140111,134021,567.1
134021,140121,567.1
140121,134021,567.1
134021,159051,1236.3
159051,134021,1236.3
134021,159052,1236.3
159052,134021,1236.3
134021,159082,1236.3
159082,134021,1236.3
134021,159111,1282.0
159111,134021,1282.0
134021,159112,1282.0
159112,134021,1282.0
134021,159651,1194.3
159651,134021,1194.3
134021,159652,1194.3
159652,134021,1194.3
134021,159711,1236.3
159711,134021,1236.3
134021,159712,1194.3
159712,134021,1194.3
134021,159713,1245.4
159713,134021,1245.4
134021,405021,1118.8
405021,134021,1118.8
134021,405022,1118.8
405022,134021,1118.8
134021,405031,1111.3
405031,134021,1111.3
134021,405032,1111.3
405032,134021,1111.3
134021,405041,1057.5
405041,134021,1057.5
134021,405051,1057.5
405051,134021,1057.5
134021,405071,1127.3
405071,134021,1127.3
134021,405081,1127.3
405081,134021,1127.3
134021,405082,1127.3
405082,134021,1127.3
134021,405091,1133.0
405091,134021,1133.0
134021,405101,1133.0
405101,134021,1133.0
134021,405111,1133.0
405111,134021,1133.0
134021,405421,1057.5
405421,134021,1057.5
134021,405651,1103.1
405651,134021,1103.1
134021,405661,1103.1
405661,134021,1103.1
134021,405681,1057.5
405681,134021,1057.5
134021,405711,1057.5
405711,134021,1057.5
134021,405712,1057.5
405712,134021,1057.5
134021,405721,1057.5
405721,134021,1057.5
134021,406011,1621.7
406011,134021,1621.7
134021,406021,1621.7
406021,134021,1621.7
134021,406022,1621.7
406022,134021,1621.7
134021,406081,1926.6
406081,134021,1926.6
134021,406082,1926.6
406082,134021,1926.6
134021,406091,1926.6
406091,134021,1926.6
134021,406101,1957.4
406101,134021,1957.4
134021,406121,1957.4
406121,134021,1957.4
134021,701021,1409.5
701021,134021,1409.5
134021,701051,1402.4
701051,134021,1402.4
134021,701052,1402.4
701052,134021,1402.4
134021,701111,1417.4
701111,134021,1417.4
134021,701112,1417.4
701112,134021,1417.4
134021,701113,1417.4
701113,134021,1417.4
134021,701121,1417.4
701121,134021,1417.4
134021,702011,1131.7
702011,134021,1131.7
134021,702031,1131.7
702031,134021,1131.7
134021,702041,1169.3
702041,134021,1169.3
134021,702051,1169.3
702051,134021,1169.3
134021,702052,1169.3
702052,134021,1169.3
134021,702111,1150.6
702111,134021,1150.6
134021,702112,1150.6
702112,134021,1150.6
134021,702121,1150.6
702121,134021,1150.6
134021,703021,1401.8
703021,134021,1401.8
134021,703022,1401.8
703022,134021,1401.8
134021,703031,1401.8
703031,134021,1401.8
134021,703051,1482.0
703051,134021,1482.0
134021,703052,1482.0
703052,134021,1482.0
134021,703081,1423.0
703081,134021,1423.0
134021,703082,1423.0
703082,134021,1423.0
134021,703091,1423.0
703091,134021,1423.0
134021,703111,1358.2
703111,134021,1358.2
134021,703112,1358.2
703112,134021,1358.2
134021,709011,1233.1
709011,134021,1233.1
134021,709021,1233.1
709021,134021,1233.1
134021,709051,1233.1
709051,134021,1233.1
134021,709052,1233.1
709052,134021,1233.1
134021,709061,1233.1
709061,134021,1233.1
134021,709081,1250.0
709081,134021,1250.0
134021,709082,1250.0
709082,134021,1250.0
134021,709083,1250.0
709083,134021,1250.0
134021,709101,1250.0
709101,134021,1250.0
134021,709111,1250.0
709111,134021,1250.0
134021,709112,1250.0
709112,134021,1250.0
134021,709121,1250.0
709121,134021,1250.0
134021,709651,1233.1
709651,134021,1233.1
134021,709652,1233.1
709652,134021,1233.1
