from,to,from_code,to_code,from_type,to_type,from_dir,to_dir,distance
703112,134051,703.0,134.0,-1.0,0.0,-1.0,-1.0,1345.5
134051,709011,134.0,709.0,0.0,1.0,-1.0,1.0,1219.3
709011,134051,709.0,134.0,1.0,0.0,1.0,-1.0,1219.3
134051,709021,134.0,709.0,0.0,1.0,-1.0,-1.0,1219.3
709021,134051,709.0,134.0,1.0,0.0,-1.0,-1.0,1219.3
134051,709081,134.0,709.0,0.0,1.0,-1.0,-1.0,1236.2
709081,134051,709.0,134.0,1.0,0.0,-1.0,-1.0,1236.2
134051,709082,134.0,709.0,0.0,1.0,-1.0,0.0,1236.2
709082,134051,709.0,134.0,1.0,0.0,0.0,-1.0,1236.2
134051,709083,134.0,709.0,0.0,1.0,-1.0,1.0,1236.2
709083,134051,709.0,134.0,1.0,0.0,1.0,-1.0,1236.2
134051,709101,134.0,709.0,0.0,-1.0,-1.0,-1.0,1236.2
709101,134051,709.0,134.0,-1.0,0.0,-1.0,-1.0,1236.2
134051,709111,134.0,709.0,0.0,0.0,-1.0,-1.0,1236.2
709111,134051,709.0,134.0,0.0,0.0,-1.0,-1.0,1236.2
134051,709112,134.0,709.0,0.0,0.0,-1.0,-1.0,1236.2
709112,134051,709.0,134.0,0.0,0.0,-1.0,-1.0,1236.2
134051,709121,134.0,709.0,0.0,-1.0,-1.0,-1.0,1236.2
709121,134051,709.0,134.0,-1.0,0.0,-1.0,-1.0,1236.2
134051,709651,134.0,709.0,0.0,0.0,-1.0,1.0,1219.3
709651,134051,709.0,134.0,0.0,0.0,1.0,-1.0,1219.3
134051,709652,134.0,709.0,0.0,0.0,-1.0,1.0,1219.3
709652,134051,709.0,134.0,0.0,0.0,1.0,-1.0,1219.3
134051,709661,134.0,709.0,0.0,-1.0,-1.0,1.0,1219.3
709661,134051,709.0,134.0,-1.0,0.0,1.0,-1.0,1219.3
134051,709711,134.0,709.0,0.0,0.0,-1.0,-1.0,1236.2
709711,134051,709.0,134.0,0.0,0.0,-1.0,-1.0,1236.2
134051,709712,134.0,709.0,0.0,0.0,-1.0,-1.0,1236.2
709712,134051,709.0,134.0,0.0,0.0,-1.0,-1.0,1236.2
134051,711021,134.0,711.0,0.0,1.0,-1.0,1.0,1078.2
711021,134051,711.0,134.0,1.0,0.0,1.0,-1.0,1078.2
134051,711022,134.0,711.0,0.0,1.0,-1.0,-1.0,1078.2
711022,134051,711.0,134.0,1.0,0.0,-1.0,-1.0,1078.2
134051,710051,134.0,710.0,0.0,0.0,-1.0,1.0,1220.7
710051,134051,710.0,134.0,0.0,0.0,1.0,-1.0,1170.0
134051,710052,134.0,710.0,0.0,0.0,-1.0,1.0,1220.7
710052,134051,710.0,134.0,0.0,0.0,1.0,-1.0,1170.0
134051,710053,134.0,710.0,0.0,0.0,-1.0,1.0,1220.7
710053,134051,710.0,134.0,0.0,0.0,1.0,-1.0,1170.0
134051,711081,134.0,711.0,0.0,1.0,-1.0,0.0,1102.9
711081,134051,711.0,134.0,1.0,0.0,0.0,-1.0,1102.9
134051,712111,134.0,712.0,0.0,-1.0,-1.0,-1.0,1198.1
712111,134051,712.0,134.0,-1.0,0.0,-1.0,-1.0,1196.2
134051,712112,134.0,712.0,0.0,0.0,-1.0,-1.0,1198.1
712112,134051,712.0,134.0,0.0,0.0,-1.0,-1.0,1196.2
134051,712113,134.0,712.0,0.0,0.0,-1.0,-1.0,1198.1
712113,134051,712.0,134.0,0.0,0.0,-1.0,-1.0,1196.2
134051,712181,134.0,712.0,0.0,1.0,-1.0,-1.0,1226.1
712181,134051,712.0,134.0,1.0,0.0,-1.0,-1.0,1212.6
134051,712182,134.0,712.0,0.0,1.0,-1.0,1.0,1226.1
712182,134051,712.0,134.0,1.0,0.0,1.0,-1.0,1212.6
134051,711651,134.0,711.0,0.0,0.0,-1.0,1.0,1078.2
711651,134051,711.0,134.0,0.0,0.0,1.0,-1.0,1078.2
134051,711652,134.0,711.0,0.0,0.0,-1.0,1.0,1078.2
711652,134051,711.0,134.0,0.0,0.0,1.0,-1.0,1078.2
134051,711653,134.0,711.0,0.0,0.0,-1.0,1.0,1078.2
711653,134051,711.0,134.0,0.0,0.0,1.0,-1.0,1078.2
134051,711661,134.0,711.0,0.0,-1.0,-1.0,1.0,1078.2
711661,134051,711.0,134.0,-1.0,0.0,1.0,-1.0,1078.2
134051,710681,134.0,710.0,0.0,1.0,-1.0,1.0,1236.4
710681,134051,710.0,134.0,1.0,0.0,1.0,-1.0,1217.7
134051,710682,134.0,710.0,0.0,1.0,-1.0,0.0,1236.4
710682,134051,710.0,134.0,1.0,0.0,0.0,-1.0,1217.7
134051,711711,134.0,711.0,0.0,-1.0,-1.0,-1.0,1102.9
711711,134051,711.0,134.0,-1.0,0.0,-1.0,-1.0,1102.9
134051,711712,134.0,711.0,0.0,0.0,-1.0,-1.0,1102.9
711712,134051,711.0,134.0,0.0,0.0,-1.0,-1.0,1102.9
134051,711713,134.0,711.0,0.0,0.0,-1.0,-1.0,1102.9
711713,134051,711.0,134.0,0.0,0.0,-1.0,-1.0,1102.9
134051,711721,134.0,711.0,0.0,-1.0,-1.0,-1.0,1102.9
711721,134051,711.0,134.0,-1.0,0.0,-1.0,-1.0,1102.9
134051,712751,134.0,712.0,0.0,0.0,-1.0,1.0,1160.4
712751,134051,712.0,134.0,0.0,0.0,1.0,-1.0,1233.9
134051,712752,134.0,712.0,0.0,0.0,-1.0,1.0,1160.4
712752,134051,712.0,134.0,0.0,0.0,1.0,-1.0,1233.9
134051,712753,134.0,712.0,0.0,0.0,-1.0,1.0,1160.4
712753,134051,712.0,134.0,0.0,0.0,1.0,-1.0,1233.9
134051,712754,134.0,712.0,0.0,-1.0,-1.0,1.0,1160.4
712754,134051,712.0,134.0,-1.0,0.0,1.0,-1.0,1233.9
134051,710801,134.0,710.0,0.0,-1.0,-1.0,-1.0,1204.7
710801,134051,710.0,134.0,-1.0,0.0,-1.0,-1.0,1185.9
134051,710811,134.0,710.0,0.0,0.0,-1.0,-1.0,1204.7
710811,134051,710.0,134.0,0.0,0.0,-1.0,-1.0,1185.9
134051,710812,134.0,710.0,0.0,0.0,-1.0,-1.0,1204.7
710812,134051,710.0,134.0,0.0,0.0,-1.0,-1.0,1185.9
134081,134081,134.0,134.0,1.0,1.0,-1.0,-1.0,0.0
134081,134111,134.0,134.0,1.0,0.0,-1.0,1.0,17.5
134111,134081,134.0,134.0,0.0,1.0,1.0,-1.0,13.8
134081,134112,134.0,134.0,1.0,0.0,-1.0,1.0,17.5
134112,134081,134.0,134.0,0.0,1.0,1.0,-1.0,13.8
134081,140031,134.0,140.0,1.0,1.0,-1.0,1.0,535.7
140031,134081,140.0,134.0,1.0,1.0,1.0,-1.0,530.9
134081,140041,134.0,140.0,1.0,-1.0,-1.0,-1.0,520.2
140041,134081,140.0,134.0,-1.0,1.0,-1.0,-1.0,546.4
134081,140051,134.0,140.0,1.0,0.0,-1.0,-1.0,520.2
140051,134081,140.0,134.0,0.0,1.0,-1.0,-1.0,546.4
134081,140111,134.0,140.0,1.0,0.0,-1.0,1.0,553.3
140111,134081,140.0,134.0,0.0,1.0,1.0,-1.0,513.3
134081,140121,134.0,140.0,1.0,-1.0,-1.0,1.0,553.3
140121,134081,140.0,134.0,-1.0,1.0,1.0,-1.0,513.3
134081,159051,134.0,159.0,1.0,0.0,-1.0,-1.0,1222.5
159051,134081,159.0,134.0,0.0,1.0,-1.0,-1.0,1267.4
134081,159052,134.0,159.0,1.0,0.0,-1.0,-1.0,1222.5
159052,134081,159.0,134.0,0.0,1.0,-1.0,-1.0,1267.4
134081,159082,134.0,159.0,1.0,1.0,-1.0,0.0,1222.5
159082,134081,159.0,134.0,1.0,1.0,0.0,-1.0,1267.4
134081,159111,134.0,159.0,1.0,0.0,-1.0,1.0,1268.2
159111,134081,159.0,134.0,0.0,1.0,1.0,-1.0,1214.1
134081,159112,134.0,159.0,1.0,0.0,-1.0,1.0,1268.2
159112,134081,159.0,134.0,0.0,1.0,1.0,-1.0,1214.1
134081,159651,134.0,159.0,1.0,0.0,-1.0,-1.0,1180.5
159651,134081,159.0,134.0,0.0,1.0,-1.0,-1.0,1309.4
134081,159652,134.0,159.0,1.0,0.0,-1.0,-1.0,1180.5
159652,134081,159.0,134.0,0.0,1.0,-1.0,-1.0,1309.4
134081,159711,134.0,159.0,1.0,0.0,-1.0,1.0,1222.5
159711,134081,159.0,134.0,0.0,1.0,1.0,-1.0,1267.4
134081,159712,134.0,159.0,1.0,0.0,-1.0,1.0,1180.5
159712,134081,159.0,134.0,0.0,1.0,1.0,-1.0,1309.4
134081,159713,134.0,159.0,1.0,-1.0,-1.0,1.0,1231.6
159713,134081,159.0,134.0,-1.0,1.0,1.0,-1.0,1258.2
134081,405021,134.0,405.0,1.0,1.0,-1.0,-1.0,1136.3
405021,134081,405.0,134.0,1.0,1.0,-1.0,-1.0,1139.0
134081,405022,134.0,405.0,1.0,1.0,-1.0,-1.0,1136.3
405022,134081,405.0,134.0,1.0,1.0,-1.0,-1.0,1139.0
134081,405031,134.0,405.0,1.0,1.0,-1.0,1.0,1128.7
405031,134081,405.0,134.0,1.0,1.0,1.0,-1.0,1125.6
134081,405032,134.0,405.0,1.0,1.0,-1.0,1.0,1128.7
405032,134081,405.0,134.0,1.0,1.0,1.0,-1.0,1125.6
134081,405041,134.0,405.0,1.0,-1.0,-1.0,-1.0,1074.9
405041,134081,405.0,134.0,-1.0,1.0,-1.0,-1.0,1063.8
134081,405051,134.0,405.0,1.0,0.0,-1.0,-1.0,1074.9
405051,134081,405.0,134.0,0.0,1.0,-1.0,-1.0,1063.8
134081,405071,134.0,405.0,1.0,0.0,-1.0,1.0,1144.8
405071,134081,405.0,134.0,0.0,1.0,1.0,-1.0,1109.6
134081,405081,134.0,405.0,1.0,-1.0,-1.0,1.0,1144.8
405081,134081,405.0,134.0,-1.0,1.0,1.0,-1.0,1109.6
134081,405082,134.0,405.0,1.0,-1.0,-1.0,1.0,1144.8
405082,134081,405.0,134.0,-1.0,1.0,1.0,-1.0,1109.6
134081,405091,134.0,405.0,1.0,-1.0,-1.0,1.0,1150.4
405091,134081,405.0,134.0,-1.0,1.0,1.0,-1.0,1124.8
134081,405101,134.0,405.0,1.0,1.0,-1.0,-1.0,1150.4
405101,134081,405.0,134.0,1.0,1.0,-1.0,-1.0,1124.8
134081,405111,134.0,405.0,1.0,1.0,-1.0,1.0,1150.4
405111,134081,405.0,134.0,1.0,1.0,1.0,-1.0,1124.8
134081,405641,134.0,405.0,1.0,-1.0,-1.0,-1.0,1120.6
405641,134081,405.0,134.0,-1.0,1.0,-1.0,-1.0,1133.8
134081,405651,134.0,405.0,1.0,-1.0,-1.0,-1.0,1120.6
405651,134081,405.0,134.0,-1.0,1.0,-1.0,-1.0,1133.8
134081,405661,134.0,405.0,1.0,0.0,-1.0,-1.0,1120.6
405661,134081,405.0,134.0,0.0,1.0,-1.0,-1.0,1133.8
134081,405681,134.0,405.0,1.0,1.0,-1.0,0.0,1074.9
405681,134081,405.0,134.0,1.0,1.0,0.0,-1.0,1063.8
134081,405711,134.0,405.0,1.0,0.0,-1.0,1.0,1074.9
405711,134081,405.0,134.0,0.0,1.0,1.0,-1.0,1063.8
134081,405712,134.0,405.0,1.0,0.0,-1.0,1.0,1074.9
405712,134081,405.0,134.0,0.0,1.0,1.0,-1.0,1063.8
134081,405721,134.0,405.0,1.0,-1.0,-1.0,1.0,1074.9
405721,134081,405.0,134.0,-1.0,1.0,1.0,-1.0,1063.8
134081,406011,134.0,406.0,1.0,-1.0,-1.0,-1.0,1639.1
406011,134081,406.0,134.0,-1.0,1.0,-1.0,-1.0,1624.9
134081,406021,134.0,406.0,1.0,0.0,-1.0,-1.0,1639.1
406021,134081,406.0,134.0,0.0,1.0,-1.0,-1.0,1624.9
134081,406022,134.0,406.0,1.0,0.0,-1.0,-1.0,1639.1
406022,134081,406.0,134.0,0.0,1.0,-1.0,-1.0,1624.9
134081,406081,134.0,406.0,1.0,0.0,-1.0,1.0,1944.0
406081,134081,406.0,134.0,0.0,1.0,1.0,-1.0,1960.3
134081,406082,134.0,406.0,1.0,0.0,-1.0,1.0,1944.0
406082,134081,406.0,134.0,0.0,1.0,1.0,-1.0,1960.3
134081,406091,134.0,406.0,1.0,-1.0,-1.0,1.0,1944.0
406091,134081,406.0,134.0,-1.0,1.0,1.0,-1.0,1960.3
134081,406101,134.0,406.0,1.0,1.0,-1.0,-1.0,1974.8
406101,134081,406.0,134.0,1.0,1.0,-1.0,-1.0,1649.8
134081,406121,134.0,406.0,1.0,1.0,-1.0,1.0,1974.8
406121,134081,406.0,134.0,1.0,1.0,1.0,-1.0,1649.8
134081,701021,134.0,701.0,1.0,1.0,-1.0,0.0,1395.7
701021,134081,701.0,134.0,1.0,1.0,0.0,-1.0,1165.7
134081,701051,134.0,701.0,1.0,0.0,-1.0,1.0,1388.6
701051,134081,701.0,134.0,0.0,1.0,1.0,-1.0,1172.8
134081,701052,134.0,701.0,1.0,0.0,-1.0,1.0,1388.6
701052,134081,701.0,134.0,0.0,1.0,1.0,-1.0,1172.8
134081,701111,134.0,701.0,1.0,-1.0,-1.0,-1.0,1403.6
701111,134081,701.0,134.0,-1.0,1.0,-1.0,-1.0,1187.9
134081,701112,134.0,701.0,1.0,0.0,-1.0,-1.0,1403.6
701112,134081,701.0,134.0,0.0,1.0,-1.0,-1.0,1187.9
134081,701113,134.0,701.0,1.0,0.0,-1.0,-1.0,1403.6
701113,134081,701.0,134.0,0.0,1.0,-1.0,-1.0,1187.9
134081,701121,134.0,701.0,1.0,-1.0,-1.0,-1.0,1403.6
701121,134081,701.0,134.0,-1.0,1.0,-1.0,-1.0,1187.9
134081,702011,134.0,702.0,1.0,1.0,-1.0,1.0,1117.9
702011,134081,702.0,134.0,1.0,1.0,1.0,-1.0,1172.9
134081,702031,134.0,702.0,1.0,1.0,-1.0,-1.0,1117.9
702031,134081,702.0,134.0,1.0,1.0,-1.0,-1.0,1172.9
134081,702041,134.0,702.0,1.0,-1.0,-1.0,1.0,1155.5
702041,134081,702.0,134.0,-1.0,1.0,1.0,-1.0,1135.3
134081,702051,134.0,702.0,1.0,0.0,-1.0,1.0,1155.5
702051,134081,702.0,134.0,0.0,1.0,1.0,-1.0,1135.3
134081,702052,134.0,702.0,1.0,0.0,-1.0,1.0,1155.5
702052,134081,702.0,134.0,0.0,1.0,1.0,-1.0,1135.3
134081,702111,134.0,702.0,1.0,0.0,-1.0,-1.0,1136.8
702111,134081,702.0,134.0,0.0,1.0,-1.0,-1.0,1154.0
134081,702112,134.0,702.0,1.0,0.0,-1.0,-1.0,1136.8
702112,134081,702.0,134.0,0.0,1.0,-1.0,-1.0,1154.0
134081,702121,134.0,702.0,1.0,-1.0,-1.0,-1.0,1136.8
702121,134081,702.0,134.0,-1.0,1.0,-1.0,-1.0,1154.0
134081,703021,134.0,703.0,1.0,0.0,-1.0,1.0,1388.0
703021,134081,703.0,134.0,0.0,1.0,1.0,-1.0,1383.3
134081,703022,134.0,703.0,1.0,-1.0,-1.0,1.0,1388.0
703022,134081,703.0,134.0,-1.0,1.0,1.0,-1.0,1383.3
134081,703031,134.0,703.0,1.0,-1.0,-1.0,1.0,1388.0
703031,134081,703.0,134.0,-1.0,1.0,1.0,-1.0,1383.3
134081,703051,134.0,703.0,1.0,1.0,-1.0,0.0,1468.2
703051,134081,703.0,134.0,1.0,1.0,0.0,-1.0,1469.6
134081,703052,134.0,703.0,1.0,1.0,-1.0,1.0,1468.2
703052,134081,703.0,134.0,1.0,1.0,1.0,-1.0,1469.6
134081,703081,134.0,703.0,1.0,1.0,-1.0,-1.0,1409.2
703081,134081,703.0,134.0,1.0,1.0,-1.0,-1.0,1419.3
134081,703082,134.0,703.0,1.0,1.0,-1.0,-1.0,1409.2
703082,134081,703.0,134.0,1.0,1.0,-1.0,-1.0,1419.3
134081,703091,134.0,703.0,1.0,1.0,-1.0,1.0,1409.2
703091,134081,703.0,134.0,1.0,1.0,1.0,-1.0,1419.3
134081,703111,134.0,703.0,1.0,-1.0,-1.0,-1.0,1344.4
703111,134081,703.0,134.0,-1.0,1.0,-1.0,-1.0,1345.5
134081,703112,134.0,703.0,1.0,-1.0,-1.0,-1.0,1344.4
703112,134081,703.0,134.0,-1.0,1.0,-1.0,-1.0,1345.5
134081,709011,134.0,709.0,1.0,1.0,-1.0,1.0,1219.3
709011,134081,709.0,134.0,1.0,1.0,1.0,-1.0,1219.3
134081,709021,134.0,709.0,1.0,1.0,-1.0,-1.0,1219.3
709021,134081,709.0,134.0,1.0,1.0,-1.0,-1.0,1219.3
134081,709081,134.0,709.0,1.0,1.0,-1.0,-1.0,1236.2
709081,134081,709.0,134.0,1.0,1.0,-1.0,-1.0,1236.2
134081,709082,134.0,709.0,1.0,1.0,-1.0,0.0,1236.2
709082,134081,709.0,134.0,1.0,1.0,0.0,-1.0,1236.2
134081,709083,134.0,709.0,1.0,1.0,-1.0,1.0,1236.2
709083,134081,709.0,134.0,1.0,1.0,1.0,-1.0,1236.2
134081,709101,134.0,709.0,1.0,-1.0,-1.0,-1.0,1236.2
709101,134081,709.0,134.0,-1.0,1.0,-1.0,-1.0,1236.2
134081,709111,134.0,709.0,1.0,0.0,-1.0,-1.0,1236.2
709111,134081,709.0,134.0,0.0,1.0,-1.0,-1.0,1236.2
134081,709112,134.0,709.0,1.0,0.0,-1.0,-1.0,1236.2
709112,134081,709.0,134.0,0.0,1.0,-1.0,-1.0,1236.2
134081,709121,134.0,709.0,1.0,-1.0,-1.0,-1.0,1236.2
709121,134081,709.0,134.0,-1.0,1.0,-1.0,-1.0,1236.2
134081,709651,134.0,709.0,1.0,0.0,-1.0,1.0,1219.3
709651,134081,709.0,134.0,0.0,1.0,1.0,-1.0,1219.3
134081,709652,134.0,709.0,1.0,0.0,-1.0,1.0,1219.3
709652,134081,709.0,134.0,0.0,1.0,1.0,-1.0,1219.3
134081,709661,134.0,709.0,1.0,-1.0,-1.0,1.0,1219.3
709661,134081,709.0,134.0,-1.0,1.0,1.0,-1.0,1219.3
134081,709711,134.0,709.0,1.0,0.0,-1.0,-1.0,1236.2
709711,134081,709.0,134.0,0.0,1.0,-1.0,-1.0,1236.2
134081,709712,134.0,709.0,1.0,0.0,-1.0,-1.0,1236.2
709712,134081,709.0,134.0,0.0,1.0,-1.0,-1.0,1236.2
134081,711021,134.0,711.0,1.0,1.0,-1.0,1.0,1078.2
711021,134081,711.0,134.0,1.0,1.0,1.0,-1.0,1078.2
134081,711022,134.0,711.0,1.0,1.0,-1.0,-1.0,1078.2
711022,134081,711.0,134.0,1.0,1.0,-1.0,-1.0,1078.2
134081,710051,134.0,710.0,1.0,0.0,-1.0,1.0,1220.7
710051,134081,710.0,134.0,0.0,1.0,1.0,-1.0,1170.0
134081,710052,134.0,710.0,1.0,0.0,-1.0,1.0,1220.7
710052,134081,710.0,134.0,0.0,1.0,1.0,-1.0,1170.0
134081,710053,134.0,710.0,1.0,0.0,-1.0,1.0,1220.7
710053,134081,710.0,134.0,0.0,1.0,1.0,-1.0,1170.0
134081,711081,134.0,711.0,1.0,1.0,-1.0,0.0,1102.9
711081,134081,711.0,134.0,1.0,1.0,0.0,-1.0,1102.9
134081,712111,134.0,712.0,1.0,-1.0,-1.0,-1.0,1198.1
712111,134081,712.0,134.0,-1.0,1.0,-1.0,-1.0,1196.2
134081,712112,134.0,712.0,1.0,0.0,-1.0,-1.0,1198.1
712112,134081,712.0,134.0,0.0,1.0,-1.0,-1.0,1196.2
134081,712113,134.0,712.0,1.0,0.0,-1.0,-1.0,1198.1
712113,134081,712.0,134.0,0.0,1.0,-1.0,-1.0,1196.2
134081,712181,134.0,712.0,1.0,1.0,-1.0,-1.0,1226.1
712181,134081,712.0,134.0,1.0,1.0,-1.0,-1.0,1212.6
134081,712182,134.0,712.0,1.0,1.0,-1.0,1.0,1226.1
712182,134081,712.0,134.0,1.0,1.0,1.0,-1.0,1212.6
134081,711651,134.0,711.0,1.0,0.0,-1.0,1.0,1078.2
711651,134081,711.0,134.0,0.0,1.0,1.0,-1.0,1078.2
134081,711652,134.0,711.0,1.0,0.0,-1.0,1.0,1078.2
711652,134081,711.0,134.0,0.0,1.0,1.0,-1.0,1078.2
134081,711653,134.0,711.0,1.0,0.0,-1.0,1.0,1078.2
711653,134081,711.0,134.0,0.0,1.0,1.0,-1.0,1078.2
134081,711661,134.0,711.0,1.0,-1.0,-1.0,1.0,1078.2
711661,134081,711.0,134.0,-1.0,1.0,1.0,-1.0,1078.2
134081,710681,134.0,710.0,1.0,1.0,-1.0,1.0,1236.4
710681,134081,710.0,134.0,1.0,1.0,1.0,-1.0,1217.7
134081,710682,134.0,710.0,1.0,1.0,-1.0,0.0,1236.4
710682,134081,710.0,134.0,1.0,1.0,0.0,-1.0,1217.7
134081,711711,134.0,711.0,1.0,-1.0,-1.0,-1.0,1102.9
711711,134081,711.0,134.0,-1.0,1.0,-1.0,-1.0,1102.9
134081,711712,134.0,711.0,1.0,0.0,-1.0,-1.0,1102.9
711712,134081,711.0,134.0,0.0,1.0,-1.0,-1.0,1102.9
134081,711713,134.0,711.0,1.0,0.0,-1.0,-1.0,1102.9
711713,134081,711.0,134.0,0.0,1.0,-1.0,-1.0,1102.9
134081,711721,134.0,711.0,1.0,-1.0,-1.0,-1.0,1102.9
711721,134081,711.0,134.0,-1.0,1.0,-1.0,-1.0,1102.9
134081,712751,134.0,712.0,1.0,0.0,-1.0,1.0,1160.4
712751,134081,712.0,134.0,0.0,1.0,1.0,-1.0,1233.9
134081,712752,134.0,712.0,1.0,0.0,-1.0,1.0,1160.4
712752,134081,712.0,134.0,0.0,1.0,1.0,-1.0,1233.9
134081,712753,134.0,712.0,1.0,0.0,-1.0,1.0,1160.4
712753,134081,712.0,134.0,0.0,1.0,1.0,-1.0,1233.9
134081,712754,134.0,712.0,1.0,-1.0,-1.0,1.0,1160.4
712754,134081,712.0,134.0,-1.0,1.0,1.0,-1.0,1233.9
134081,710801,134.0,710.0,1.0,-1.0,-1.0,-1.0,1204.7
710801,134081,710.0,134.0,-1.0,1.0,-1.0,-1.0,1185.9
134081,710811,134.0,710.0,1.0,0.0,-1.0,-1.0,1204.7
710811,134081,710.0,134.0,0.0,1.0,-1.0,-1.0,1185.9
134081,710812,134.0,710.0,1.0,0.0,-1.0,-1.0,1204.7
710812,134081,710.0,134.0,0.0,1.0,-1.0,-1.0,1185.9
134111,134111,134.0,134.0,0.0,0.0,1.0,1.0,0.0
134111,134112,134.0,134.0,0.0,0.0,1.0,1.0,0.0
134112,134111,134.0,134.0,0.0,0.0,1.0,1.0,0.0
134111,140031,134.0,140.0,0.0,1.0,1.0,1.0,549.5
140031,134111,140.0,134.0,1.0,0.0,1.0,1.0,517.1
134111,140041,134.0,140.0,0.0,-1.0,1.0,-1.0,534.0
140041,134111,140.0,134.0,-1.0,0.0,-1.0,1.0,532.6
134111,140051,134.0,140.0,0.0,0.0,1.0,-1.0,534.0
140051,134111,140.0,134.0,0.0,0.0,-1.0,1.0,532.6
134111,140111,134.0,140.0,0.0,0.0,1.0,1.0,567.1
140111,134111,140.0,134.0,0.0,0.0,1.0,1.0,499.5
134111,140121,134.0,140.0,0.0,-1.0,1.0,1.0,567.1
140121,134111,140.0,134.0,-1.0,0.0,1.0,1.0,499.5
134111,159051,134.0,159.0,0.0,0.0,1.0,-1.0,1236.3
159051,134111,159.0,134.0,0.0,0.0,-1.0,1.0,1253.6
134111,159052,134.0,159.0,0.0,0.0,1.0,-1.0,1236.3
159052,134111,159.0,134.0,0.0,0.0,-1.0,1.0,1253.6
134111,159082,134.0,159.0,0.0,1.0,1.0,0.0,1236.3
159082,134111,159.0,134.0,1.0,0.0,0.0,1.0,1253.6
134111,159111,134.0,159.0,0.0,0.0,1.0,1.0,1282.0
159111,134111,159.0,134.0,0.0,0.0,1.0,1.0,1200.4
134111,159112,134.0,159.0,0.0,0.0,1.0,1.0,1282.0
159112,134111,159.0,134.0,0.0,0.0,1.0,1.0,1200.4
134111,159651,134.0,159.0,0.0,0.0,1.0,-1.0,1194.3
159651,134111,159.0,134.0,0.0,0.0,-1.0,1.0,1295.6
134111,159652,134.0,159.0,0.0,0.0,1.0,-1.0,1194.3
159652,134111,159.0,134.0,0.0,0.0,-1.0,1.0,1295.6
134111,159711,134.0,159.0,0.0,0.0,1.0,1.0,1236.3
159711,134111,159.0,134.0,0.0,0.0,1.0,1.0,1253.6
134111,159712,134.0,159.0,0.0,0.0,1.0,1.0,1194.3
159712,134111,159.0,134.0,0.0,0.0,1.0,1.0,1295.6
134111,159713,134.0,159.0,0.0,-1.0,1.0,1.0,1245.4
159713,134111,159.0,134.0,-1.0,0.0,1.0,1.0,1244.5
134111,405021,134.0,405.0,0.0,1.0,1.0,-1.0,1118.8
405021,134111,405.0,134.0,1.0,0.0,-1.0,1.0,1156.5
134111,405022,134.0,405.0,0.0,1.0,1.0,-1.0,1118.8
405022,134111,405.0,134.0,1.0,0.0,-1.0,1.0,1156.5
134111,405031,134.0,405.0,0.0,1.0,1.0,1.0,1111.3
405031,134111,405.0,134.0,1.0,0.0,1.0,1.0,1143.1
134111,405032,134.0,405.0,0.0,1.0,1.0,1.0,1111.3
405032,134111,405.0,134.0,1.0,0.0,1.0,1.0,1143.1
134111,405041,134.0,405.0,0.0,-1.0,1.0,-1.0,1057.5
405041,134111,405.0,134.0,-1.0,0.0,-1.0,1.0,1081.2
134111,405051,134.0,405.0,0.0,0.0,1.0,-1.0,1057.5
405051,134111,405.0,134.0,0.0,0.0,-1.0,1.0,1081.2
134111,405071,134.0,405.0,0.0,0.0,1.0,1.0,1127.3
405071,134111,405.0,134.0,0.0,0.0,1.0,1.0,1127.1
134111,405081,134.0,405.0,0.0,-1.0,1.0,1.0,1127.3
405081,134111,405.0,134.0,-1.0,0.0,1.0,1.0,1127.1
134111,405082,134.0,405.0,0.0,-1.0,1.0,1.0,1127.3
405082,134111,405.0,134.0,-1.0,0.0,1.0,1.0,1127.1
134111,405091,134.0,405.0,0.0,-1.0,1.0,1.0,1133.0
405091,134111,405.0,134.0,-1.0,0.0,1.0,1.0,1142.3
134111,405101,134.0,405.0,0.0,1.0,1.0,-1.0,1133.0
405101,134111,405.0,134.0,1.0,0.0,-1.0,1.0,1142.3
134111,405111,134.0,405.0,0.0,1.0,1.0,1.0,1133.0
405111,134111,405.0,134.0,1.0,0.0,1.0,1.0,1142.3
134111,405641,134.0,405.0,0.0,-1.0,1.0,-1.0,1103.1
405641,134111,405.0,134.0,-1.0,0.0,-1.0,1.0,1151.2
134111,405651,134.0,405.0,0.0,-1.0,1.0,-1.0,1103.1
405651,134111,405.0,134.0,-1.0,0.0,-1.0,1.0,1151.2
134111,405661,134.0,405.0,0.0,0.0,1.0,-1.0,1103.1
405661,134111,405.0,134.0,0.0,0.0,-1.0,1.0,1151.2
134111,405681,134.0,405.0,0.0,1.0,1.0,0.0,1057.5
405681,134111,405.0,134.0,1.0,0.0,0.0,1.0,1081.2
134111,405711,134.0,405.0,0.0,0.0,1.0,1.0,1057.5
405711,134111,405.0,134.0,0.0,0.0,1.0,1.0,1081.2
134111,405712,134.0,405.0,0.0,0.0,1.0,1.0,1057.5
405712,134111,405.0,134.0,0.0,0.0,1.0,1.0,1081.2
134111,405721,134.0,405.0,0.0,-1.0,1.0,1.0,1057.5
405721,134111,405.0,134.0,-1.0,0.0,1.0,1.0,1081.2
134111,406011,134.0,406.0,0.0,-1.0,1.0,-1.0,1621.7
406011,134111,406.0,134.0,-1.0,0.0,-1.0,1.0,1642.4
134111,406021,134.0,406.0,0.0,0.0,1.0,-1.0,1621.7
406021,134111,406.0,134.0,0.0,0.0,-1.0,1.0,1642.4
